Event,Type,Net,Length,Maturity,Board,Dorsal,Lateral
107,RMT8,1,34,FS1,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,34,MS1,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,31,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,37,FS1,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,38,MS1,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,34,FS1,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,31,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,29,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,27,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,25,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,24,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,28,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,27,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,28,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,31,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,30,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,25,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,29,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,31,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,30,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,29,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,28,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,31,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,30,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,30,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,27,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,38,FS1,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,27,J,3,DSC_0091.TIFF,DSC_0092.TIFF
107,RMT8,1,31,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,28,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,30,JJ,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,27,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,28,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,30,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,26,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,34,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,34,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,25,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,31,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,31,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,26,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,28,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,24,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,30,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,32,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,30,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,26,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,28,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,32,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,27,J,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,33,MS1,1,DSC_0090.TIFF,DSC_0093.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,28,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,31,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,31,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,28,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,27,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,27,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,25,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,27,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,31,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,25,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,28,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,28,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,28,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,33,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,30,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,30,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,34,MS1,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,33,MS1,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,30,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,31,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,27,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,29,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,31,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,31,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,31,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,27,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,35,MS1,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,30,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,28,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,28,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,24,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,26,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,28,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,30,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,30,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,1,30,J,2,DSC_0089.TIFF,DSC_0094.TIFF
107,RMT8,2,30,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,29,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,30,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,26,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,33,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,28,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,25,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,28,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,31,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,25,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,34,MS1,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,31,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,33,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,29,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,29,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,28,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,28,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,29,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,31,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,29,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,29,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,30,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,26,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,28,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,31,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,31,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,29,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,26,J,3,DSC_0095.TIFF,DSC_0096.TIFF
107,RMT8,2,27,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,30,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,27,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,30,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,30,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,29,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,26,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,29,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,29,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,31,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,29,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,31,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,30,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,31,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,28,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,26,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,25,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,28,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,31,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,31,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,30,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,28,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,28,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,31,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,35,MS1,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,28,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,40,FS1,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,28,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,30,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,31,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,30,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,29,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,29,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,37,J,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,38,MS1,1,DSC_0097.TIFF,DSC_0098.TIFF
107,RMT8,2,30,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,33,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,27,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,31,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,28,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,25,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,26,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,30,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,34,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,35,MS1,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,31,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,35,MS1,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,32,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,30,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,29,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,29,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,32,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,29,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,29,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,28,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,30,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,29,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,30,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,25,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,27,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,28,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,27,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,29,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,27,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,28,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,30,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,30,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,27,J,2,DSC_0099.TIFF,DSC_0100.TIFF
107,RMT8,2,34,MS1,2,DSC_0099.TIFF,DSC_0100.TIFF
112,RMT8,1,52,MA2,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,48,MA2,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,52,MA1,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,52,MA2,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,51,MA1,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,52,FA3,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,47,MA1,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,49,FA2,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,54,FA3,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,47,MA1,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,49,MA2,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,52,MA2,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,51,FA3,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,47,FA3,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,51,FA3,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,56,FA3,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,54,MA2,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,52,FA3,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,53,MA2,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,54,FA3,2,DSC_0102.TIFF,DSC_0104.TIFF
112,RMT8,1,54,FA3,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,52,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,56,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,55,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,39,FS1,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,46,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,52,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,53,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,51,FA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,48,MA1,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,55,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,37,FS1,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,50,FA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,50,FA3,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,55,FA3,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,47,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,49,FA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,53,FA3,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,51,FA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,55,FA3,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,46,MA1,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,56,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,48,MA2,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,53,FA3,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,42,MS3,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,47,MS3,3,DSC_0101.TIFF,DSC_0105.TIFF
112,RMT8,1,48,MS2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,54,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,49,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,42,MS3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,54,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,49,MA2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,44,MA2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,56,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,45,FA1,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,50,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,48,MA1,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,52,MA2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,40,FS1,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,52,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,54,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,54,MA2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,49,MA2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,46,MS3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,56,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,50,MA2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,48,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,51,MA2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,49,FA3,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,47,MA2,4,DSC_0107.TIFF,DSC_0108.TIFF
112,RMT8,1,49,FA3,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,52,FA3,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,48,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,54,FA3,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,49,FA3,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,48,FA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,52,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,53,FA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,53,FA3,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,49,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,46,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,51,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,57,FA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,49,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,48,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,49,FA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,44,MS3,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,51,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,56,FA3,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,53,FA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,51,MA2,1,DSC_0103.TIFF,DSC_0106.TIFF
112,RMT8,1,52,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,47,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,54,MA3,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,54,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,52,FA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,54,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,52,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,51,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,55,FA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,51,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,45,MS3,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,42,MS3,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,54,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,49,MA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,48,FA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,47,MA1,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,47,FA2,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,45,MA1,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,35,MS1,5,DSC_0109.TIFF,DSC_0110.TIFF
112,RMT8,1,44,MS3,5,DSC_0109.TIFF,DSC_0110.TIFF
113,RMT8,1,52,FA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,53,MA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,53,MA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,53,FA3,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,48,FA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,51,FA3,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,52,FA3,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,56,MA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,50,FA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,57,FA3,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,48,FA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,46,FA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,52,FA3,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,54,MA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,51,FA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,51,MA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,51,MA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,50,MA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,52,FA3,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,46,MA2,1,DSC_0111.TIFF,DSC_0112.TIFF
113,RMT8,1,55,FA3,3,DSC_0114.TIFF,DSC_0118.TIFF
113,RMT8,1,50,MA2,3,DSC_0114.TIFF,DSC_0118.TIFF
113,RMT8,1,49,FA2,3,DSC_0114.TIFF,DSC_0118.TIFF
113,RMT8,1,56,FA3,3,DSC_0114.TIFF,DSC_0118.TIFF
113,RMT8,1,51,FA2,3,DSC_0114.TIFF,DSC_0118.TIFF
113,RMT8,1,50,MA2,3,DSC_0114.TIFF,DSC_0118.TIFF
